10002133020223102072023203521123412191960020000022       0720242                             2       2        00053683041202304200
100021340306133030520191108312500211835002500002110920234      1  3600001ABCDE040020020010010101500002        00046686551202304200
100021350203252011020182095211211121919600300001211020192      2                             2       2        00030279322202304200
10002136020224802032022204091123236191960023000432       0320251   150005A    1000000000000002       2        00034582161202304200
10002137020214805082023210091221409183500050000452       0520241   300001ABCE 0400100200000302       2        00045355271202304200
10002138020323601082019103911123352191960020000492       1220231  1200005ABCD 0500100300100002       2        00041842981202304200
10002138810324201102019110511123348151960020000472       1020231  1200005ABCD 0600100200100002       2        00040862531202304200
100021390304258050920224102211233121228600400004811220222      2                             2       2        00030812222202304200
10002140050323501012023110094 300052             10620234      2                             100100002        00040377302202304200
10002141060523601062023210091123424191960020000032       0620251   150005A    1000000000000002       2        00034901391202304200
10002142020214503062021210611140030171410050000422       1220231  1200005A    1000000000000002       2        00032844491202304200
100021430403124010620211105211223121915500380001210620222      2                             2       2        00034608782202304200
100021440607163010920192107111221391714100220003911220222      2                             2       2        00029000572202304200
100021440707263010920192100911221391919600200003911220222      2                             2       2        00030433392202304200
10002145020226602102022210431140088153960080000482       8888881   480001A    1000000000000002       2        00026739101202304200
10002145030324102102022110531140088153960080000482       8888881   480001A    1000000000000002       2        00035854161202304200
100021460202238010320192102311223031238500800000310620193      2                             2       2        00035854162202304200
100021470606129051020221  9212400091935201980003610720232      1   600001ABC  0500300200000001000030010003000000061675751202304300
100021480403228030820231102311214241118202500002710820232      1  3700001AC   0800000200000001080000010006000000066404731202304300
100021490202246020820222  9311231051919600250001810820222      1   960005A    1000000000000002       2        00052927482202304300
10002150030313201112019111221140057122860015000462       0820242                             2       2        00064171291202304300
100021510202138050120232047212400051835001000002910620232      1  2400001ABC  070020010000000102000002        00055046901202304300
100021520202149040620222105212223061520302000004810820232      1  4000001ABC  0500250250000001010000010005000000068275461202304300
10002153020213901052023204611140024181300140000042       0520251  2850005ABC  0700200100000002       2        00055792411202304300
100021540101149010620232105211222031214301500000310920231      1  1500001ABC  0500100400000001005000010001500000048292411202304300
100021540202244040820232105211222121246901000004810820232      1  3000001ABC  0500300200000001010000010003000000060238941202304300
10002155030322801062022410221123325122870100000152       0720241  1200001ABC  0500200300000002       2        00059840591202304300
10002156020224901122018211231110088114550100000572       8888881  1580001AC   0800000200000002       2        00066603451202304300
10002157020225007092023210334 223002             10920234      2                             1000000010000500000066603452202304300
10002158020226501042019209534 300022             10620194      2                             100000002        00089428382202304300
10002159020224202052023209911121124191960020000042       0520251   900006ABCD 0500200200100001000010010007200000069067061202304300
10002160020215202092022204511123326191960025000122       1120241  1200001ABCD 0400200250150002       10008600000055369741202304300
100021610403129010220231104312300071835000600000710920232      1   600001AC   0800000200000001010000010004500000088730691202304300
10002162810322501032019409092123488142790030000542       8888881   160005AC   0750000250000002       2        00071608231202304300
10002163040324002072023104521123419152470025000032       0220251   600005AB   0750250000000002       10002500000087738281202304300
10002164020213201102021210961123424175100020000232       1020231   840005AC   0500000500000002       2        00091784401202304300
100021650202228011020192040911233391919600250003910120232      2                             2       2        00050365142202330500
10002166010115703042023210134 212002             10420231      2                             100500002        00032283192202330500
10002166020225603042023210124 212002             10420231      2                             100000002        00029519102202330500
10002166030322903042023110334 212002             10420231      2                             100000002        00047519002202330500
10002167010126503012023310124 300052             10720234      2                             1000000010004200000024618222202330500
10002167020323002092023110234 211002             10920231      2                             100000002        00047519002202330500
10002167030312902042023110124 500002             10420234      2                             1000000010002500000045093182202330500
10002168030323003082023104091123425191960025000552       0920251   400005A    1000000000000002       2        00064567561202330500
10002169020323603072023202091123324191960020000602       0720251   240005A    1000000000000002       2        00060553221202330500
10002170020223602112021204091123125191960025000502       1220231   670005A    1000000000000002       2        00060553221202330500
10002171020414803022023410091123323193410045000452       0120251   450005A    1000000000000002       2        00051177461202330500
10002172020222801112021204111123135191010020000222       1020241   600005AC   0800000200000002       2        00039209601202330500
10002173030514501092023204961123223143470040000002       0820252                             2       2        00031078271202330500
100021740202247011220182  1111231461910100200004611020222      2                             2       2        00036127802202330500
10002175030515401042023209831123223174430080000052       0320251   800001ACD  0600000200200002       2        00042454641202330500
10002175040324101092022210521123223142550030000122       0820241   900001ACD  0400000400200002       2        00050232381202330500
100021760101227010420191104211234151425500300001510720202      2                             2       2        00048634382202330500
100021770303132020120202090911231241312500500004810320222      2                             2       2        00046151622202330500
10002178020223902052021209521123436191960028000282       0520241   600005AB   0500500000000002       2        00045610651202330500
10002179810715202062023210312123288131410025000032       8888881   450005AC   0750000250000002       2        00061326791202330500
10002180020225002062022204521123125191960030000502       0720241   900005A    1000000000000002       2        00045177661202330500
100021810101141050620222100912400091315004500003510820232      1 13500001AC   050000050000000108100002        00044554271202330500
10002182030312304092023110091240004183500100000132       0120241   300001AC   0850000150000002       2        00033303451202330500
10002183030323301042021104521123136152460020000292       0420241   180005A    1000000000000002       2        00037103191202330500
10002184040724902082022309521123423191960030000372       0720241   720005A    1000000000000002       2        00034186951202330500
10002185030413805082023210522123112152860060000602       0820241  1200001AC   0750000250000002       2        00042398931202330500
100021860202148051120222088312400101835000970005010920232      1  4032001ABC  050025025000000104000002        00039202161202330500
100021870101156040620222100912300091315003000003610620232      1  2400001AC   020000080000000102500002        00040683881202330500
100021880303142020820214080911212201920100800005010820232      1   480005A    100000000000000102000002        00068431611202330500
10002189050324202082022409931123423152470050000502       0720241   800001ACDE 0500000200100202       2        00048856961202330500
100021900702150041120222109312222091835002000003610820232      1  2000001ACD  050000030020000103500002        00041292181202330500
100021910502149010820192104211233481314100800004810820232      1  1100001AC   080000020000000102500002        00041292181202330500
100021920101241010620211105211232241919600230002410620232      1   420001A    1000000000000001003500010014500000048856961202330500
100021930704137010420211100911234151515600600001510720222      2                             2       2        00060916002202330500
100021940303229021020201102211234251228600300002511120222      2                             2       2        00047492082202330500
10002195020223201062022204091123324191960025000152       0620241  1140005AC   0800000200000002       2        00057492721202330500
10002196020224401102018203091123467191960030000592       0520241  1320005AE   0500000000000502       2        00024327331202330900
10002197020224001072023210231150088123850060000022       8888881   900005A    1000000000000002       2        00024066681202330900
10002198020223201092023203911123224191960020000002       0920252                             2       2        00012713351202330900
10002199030313001032021204931123547183960020000302       0220251   120005A    1000000000000002       2        00024027851202330900
10002200110324501112018110091140088191960030000582       8888881  1200005A    1000000000000002       2        00022239071202330900
10002200120323402042023109521123325191960020000052       0520251   200005A    1000000000000002       2        00019115461202330900
10002201010122903012022410918 500181945600500001810920232      1  2500001AC   050000050000000100600002        00011949601202330900
100022020101149010920202049311233361934100350003610920232      2                             100000002        00017371641202330900
100022030705142010420192100911232241126400600002410420212      1   600001AC   0500000500000002       2        00016699662202330900
10002204030313803052023204961140024194560020000422       0520252                             100300002        00016699661202330900
100022050203246010420224102311500171238500800001710920234      1   900001A    1000000000000001020000010001750000021889241202330900
10002205040621301042023102095 500372             2       0520262                             2       2        00024938342202330900
10002206040323901012019108521123171153860020000562       1220241    40005A    1000000000000002       2        00023110961202330900
10002207080514102092023210421123325133350040000482       1020251   540001A    1000000000000002       2        00025282351202330900
10002208030326003012023409411130011113860060000092       1220231   600001ABC  0700200100000002       2        00014546581202330900
100022090503240011120211109311223161311500500001610320232      1  1200001AC   0700000300000002       2        00017637312202330900
10002210020213201102022204311123424172330015000112       1020241   600005AE   0900000000000102       2        00024850041202330900
100022110604126010420191100911233241314300210002410420212      2                             2       2        00015351812202330900
10002212030313505092023110521221410181100070000402       0720241  1000001ABCD 0100300500100002       2        00016814581202330900
10002212050312601082023109831221409181060050000012       0520242                             2       2        00015351811202330900
10002213030212801122022204521123336151560022000092       1220251   960005ABCD 0700100100100002       2        00015351811202330900
100022140101165010120222081312500091215002000000911020222      2                             2       2        00010823872202330900
100022150303131011120192100911233251515600180002511220212      2                             2       2        00023737112202330900
10002216020226801052020204091150088153960045000402       8888881   800001AC   0800000200000002       2        00014174181202330900
10002217050513301082023210091221409131500080000012       0520242                             2       2        00023737111202330900
10002218040214603022022210311123322133240050000572       1220231  1800001ABCD 0600100200100002       2        00028375981202330900
10002219030215801062022210331130017182330050000152       1120231  1800001ABCD 0500200200100002       2        00019861721202330900
10002220020216202112019210211123248121260065000482       1120231  3900001A    1000000000000002       2        00014532961202330900
10002221020213305012023210211123224121280080000242       0120251  4800001AD   0500000000500002       2        00018223371202330900
100022220503132050820222105111400121515600500006010820222      1   300001A    1000000000000002       2        00018223372202330900
10002223020223801022022210091123434123850020000192       1220241   900005ACE  0750000150000102       2        00018245491202330900
10002224030222401022023204521123424191960019000072       0220251  1080001ACD  0200000200600002       2        00026293071202330900
10002225020224202102022204911123324191960020000442       1020241    60005A    1000000000000002       2        00022830261202330900
10002226040422301122019110094 222012             10120204      2                             2       2        00019923352202330900
10002227010115702072023211214 214002             10720234      2                             100000002        00013779402202330900
10002227020225702072023210334 214002             10720234      2                             100000002        00014267912202330900
10002227030322802072023110224 214002             10720234      2                             100000002        00013745952202330900
10002227040322502072023110094 214002             10720234      2                             100000002        00013745952202330900
100022280101147020320222103111232171214100600004110820232      1  2700001ABCD 050020020010000101000002        00026299691202330900
10002229030212702102022210311222313131520040000202       1120231  1200001ACD  0700000200100002       2        00023082931202330900
10002230090323002042022108091123425141520035000172       0520241  1500005ACD  0600000300100002       2        00018492601202330900
100022310101234011220214085211233211919600200002110920232      1   600001ACD  070000020010000100800002        00018492601202330900
10002232040214503122022210311250012131520060000302       1220231  1800001ABCD 0500200200100002       2        00026484251202330900
100022330203239040220222095211232241919600160004811220222      1    90005AE   0800000000000202       2        00014943932202330900
10002234030514101062019210228 232351228600600003510520222      2                             2       2        00016347992202330900
100022350202247030520232030911234361510100300003610520234      1   100005A    100000000000000100350002        00013814641202330900
10002236020213601012021209091123388133470055000322       8888881  1200001ABC  0500200300000002       2        00019881481202330900
100022370202138021020222109311214241722901200004811020222      1  5400001ABC  0300200500000002       2        00019881482202330900
10002238020425401022021104521123536191960030000312       0220241   100001A    1000000000000002       2        00017107671202330900
11002239080323802032021404521123336191960020000422       0320241   300005A    1000000000000002       2        00071401541202302300
11002239090323601032021404911123336191960020000302       0320241   300005A    1000000000000002       2        00071401541202302300
11002240050222901102021204091123224191960024000232       1020231   720005A    1000000000000002       2        00077026141202302300
11002241060224504032023210091130008143010070000322       1120231  1800005ABC  0600200200000002       2        00064214011202302300
110022420101134021120222100912214081835200900001710620232      1   720005A    1000000000000001028000010003500000066637751202302300
110022430101133010920192105211214361932500900003610920222      2                             2       2        00066637752202302300
11002244040216005082023209091210008183500080000352       0420241  1200005AC   080000020000000102000002        00060171651202302300
110022450303241010220201095111233061539600240000610820203      2                             2       2        00075750882202302300
11002246040223501092021204521123225191960030000242       1020231   720005AB   0900100000000002       2        00075750881202302300
11002247030313302052023110441121224175100060000042       0520251   600005AB   0900100000000002       10006700000075554921202302300
11002248020224201082023204911123324191960015000012       0820251   300005ABC  0300300400000002       10000680000064950031202302300
11002249020724203082022204521123324191960020000242       0820241   440001AC   0500000500000002       10000570000064950031202302300
110022500202232010220192040911234311919600240003110920212      2                             2       2        00086851292202302300
110022510202235011220192049111233231919600250002311120212      2                             2       2        00072600402202302300
11002252020224301072023204921123424191960020000022       0720251   100001A    1000000000000002       2        00072600401202302300
11002253050324401012023204921123324191960032000082       0120251   300001A    1000000000000002       2        00064998361202302300
11002253060514402112022204921123324141410040000322       1120241   300001A    1000000000000002       2        00071299761202302300
11002254810323302042023104331123324191810030000292       0420251   300005A    1000000000000001008000010001550000067101601202302300
110022550702247020920202039211231361515600350005810920232      1   500001ABC  0400400200000001010000010003000000062472221202302300
11002256040223301022023204091122224191960020000072       0220251   300005A    1000000000000002       2        00080229771202302300
110022570603223011020221  095 213482             2       1020262                             2       2        00060113672202302300
11002258080522801092023204091123424191960020000002       0920252                             2       2        00084338751202302300
11002259020724710092023210091121203193260070000392       1220232                             2       2        00070310271202302300
11002260040214301082019210421123359114560060000492       0720241   900005ABC  0700200100000002       2        00070272681202302300
11002261060223801052021204921123137191960018000282       0620241   600005ABC  0600200200000002       2        00075723001202302300
110022620202249010820192030911233251919600200002510920212      2                             2       2        00043122342202302400
110022630402242010720192035111232481919600200004810720232      1   450005AC   050000050000000100800002        00069394381202302400
11002264040224701112022203091123124191960020000102       1120241   300005A    1000000000000002       2        00050652901202302400
11002265040212801022023204521121212193100040000072       0220241  1200005AC   0500000500000002       10000700000052573591202302400
11002266050225002082023203911123225191960020000012       0920251   100005A    1000000000000002       2        00051797341202302400
11002267040612601052023110094 400072             2       1220231   300005ABCD 0500100200200002       2        00043533642202302400
11002268040224002062023203091123336191960019000402       0620261   150005A    1000000000000002       2        00067496871202302400
11002269040324202032021209091123433191960030000602       1220231   750005ABCD 0500100200200002       2        00077726281202302400
11002270020225301092023210521123536152470020000002       0920262                             2       2        00048299871202302400
11002271030724501012023203091121136191960035000082       0120261  1000005ABCD 0500200200100002       2        00041774781202302400
11002272080322701052023203521122224191960030000042       0520252                             2       2        00048089801202302400
11002273090225002122022204091122224191960017000332       1220241   600005A    1000000000000002       2        00046996621202302400
11002274030323201122022210424 212022             10220234      2                             2       2        00048360212202302400
11002275030222502092023204091123424191960022000242       0920252                             2       2        00048360211202302400
11002276040224102112022204091123524191960020000382       1120241   600005A    1000000000000002       2        00075629031202302400
11002277040214101092022210931123324196470020000122       0920241   320005AB   0800200000000002       2        00055171261202302400
11002278030724201042022409521123124191960020000172       0420241   600005A    1000000000000002       2        00082405821202302400
11002279060214401052023204931123325193470020000042       0620251   200005AB   0500500000000002       2        00058448091202302400
11002280030214205052023210611221207131500050000402       1220231  1000001ABC  0500250250000002       2        00058832621202302400
11002281040323401112022409521123424175100030000102       1120241   630005AB   0500500000000002       2        00053040231202302400
110022820101236010420204090911212121919600530001210420212      2                             2       2        00037488192202302500
110022830303134010620191094211235121524700250001210620202      2                             2       2        00050292202202302500
11002284060823802062023109521123426142560032000272       0820251   400001AC   0750000250000001012000010007000000038978751202302500
110022850503237020520234  521121124191960030000282       0520251   300001A    1000000000000002       2        00028316191202302500
11002286040224302072023204091123424191960025000262       0720251   250001A    1000000000000002       2        00028316191202302500
110022878103227010320201101211234241524700300002410320222      2                             2       2        00030663542202302500
11002288040323002062021104091121136191960030000512       0620242                             2       2        00034951031202302500
110022890303237011020181080911234241919600250002411020202      2                             2       2        00028316192202302500
11002290010115503052023210614 212002             10520232      2                             100000002        00023255722202302500
11002290020225703052023210614 212002             10520232      2                             100000002        00020841842202302500
11002290030322403052023110324 212002             10520232      2                             100000002        00030342082202302500
11002290040322303052023110334 212002             10520232      2                             100000002        00030342082202302500
110022910405231010520192046211233121919600250001210520202      2                             2       2        00045043242202302500
110022920303238020620212090911233241539600250002410620212      2                             2       2        00036492572202302500
11002293010122901082023210334 222002             10820234      2                             100000002        00035900802202302500
11002293020213601082023210544 222002             10820234      2                             100000002        00030544652202302500
11002293030310201082023   094 222002             10820234      2                             100000002        00040647692202302500
11002294090422901122022104911123224191960024000092       1220241   290005A    1000000000000002       2        00047981711202302500
11002295040513801042023204721130024172330040000052       0420251  1200001ABC  0800100100000002       2        00040823171202302500
11002296090322701112021103911123325191960024000222       1220231   560005AC   0700000300000002       2        00041713321202302500
11002297070324103092023103921123424183960030000602       0920251   800001ACD  0500000400100002       10005500000033794771202302500
11002298060215103082023210211123413121350045000372       0920241   640001AC   0750000250000002       2        00030919581202302500
11002299070822510112022110911122314123850045000102       0120241   675001ACD  0600000300100002       2        00036295321202302500
110023000603237020920214045211222241518100200002410920232      2                             1000200010000500000028283801202302500
11002301030222801102021204921123336191960021000232       1020241   480005AC   0500000500000002       2        00041651141202302500
11002302060223301042023202921123324191960020000052       0420251   490005AC   0700000300000002       2        00041651141202302500
11002303060322801112021104521123336191960021000222       1120241   140005AC   0500000500000002       2        00041651141202302500
11002304060323701062023104521123324191960021000032       0620251   150005ACD  0500000300200002       2        00033744401202302500
11002305030322401092023110231123424123850035000002       0920252                             2       2        00044894751202302500
11002306030225001042023204921123323191960021000052       0320251   210005AC   0800000200000002       2        00028221661202302500
11002307040322701042023109098 400072             2       1120232                             2       2        00039747322202302500
11002308020223601122022204911123224191960021000092       1220241   110005AC   0500000500000002       2        00032201991202302500
11002309060214701092023204931222203183520024000002       1220232                             2       2        00029462301202302500
11002310040313403062021210111230042151560060000562       1220241  1100001ABC  060020020000000100000002        00043450631202302500
11002311030323201042020110411121388141700040000412       8888881   400001AB   0700300000000002       2        00044021221202302500
110023120202150050620212048311212141832800300001410720222      1   600005AB   060040000000000101000002        00032630292202302500
11002313030322704052019110422123354142640030000522       1120232                             2       2        00044021221202302500
11002314060323302052020104911123346191960024000482       0320241   360005AB   0700300000000002       2        00049708801202302500
11002315020225201052023208511123325151960020000042       0620251   500005A    1000000000000002       2        00038828641202308200
11002316030223602062021202511123330191960022000302       1220231   225005A    1000000000000002       2        00051758961202308200
11002317020223001102021209911123327191960020000232       0120241    45005A    1000000000000002       2        00042243271202308200
11002318020223501092023204911123424191960020000002       0920252                             2       2        00055644181202308200
11002319050513602082022204711250018171500060000242       0220241   300005A    1000000000000002       2        00049981211202308200
11002320040223502102022203911123124153960018000362       1020241   600005AB   0500500000000002       2        00052774961202308200
11002321060423404082023204431123124191960020000602       0820251   400005A    1000000000000002       2        00050315231202308200
11002321110423203112022103911123133191960020000602       0820251   600005A    1000000000000002       2        00050315231202308200
11002322050324001102018104911123488191960030000592       8888881    50005A    1000000000000002       2        00041602401202308200
11002323020223901022020204911123151191960018000432       0520241   290005A    1000000000000002       2        00051363861202308200
110023240202247020420192039211233541919600190005410920232      1   613005A    100000000000000100200002        00038653741202308200
11002325030323301032023108521123211152470030000062       0220241   275005A    1000000000000002       2        00048969901202308200
110023260405130050920222105212214101835002000005010720232      1  3000001ABC  070015015000000125000002        00052849441202308200
110023270202245021120222095211100361919600250003610620232      2                             100100002        00031592001202308200
110023280202154080220232100912500061835201500004810820232      1  1200001ACD  065000030005000103000002        00036190661202308200
11002329090322801092023204521123325191960025000002       1020252                             2       2        00040023481202308200
110023300303126030220231109312500091315201500002710220232      1   850001ABCD 0700050200050002       2        00053305042202308200
110023310608132061120222  5212400101835000448005410920232      1  1740005AC   0700000300000001012000010002550000056335761202308200
110023320202253020120212045211231241919600250003210720222      1   390001AC   0800000200000002       2        00040851442202308200
11002333020323001042023404521110025191960025000052       0520251   300001A    1000000000000002       2        00051754141202308200
11002334020215202102022210611250016183520200000322       0220241  3200001AC   0800000200000002       2        00045282161202308200
11002335810523401052019210221123361122860050000522       0620241   820001A    1000000000000002       2        00051458201202308200
11002336810223801012022203091123188191960020000202       8888881   200005A    1000000000000002       2        00051458201202308200
11002337070322801072023204521121124191960030000022       0720251   100005A    1000000000000002       2        00045956371202308200
11002338040224301012023204091123324191960025000082       0120251   900005AB   0500500000000002       2        00050947951202308200
11002339040313101102021103521123424194560030000232       1020231   300005AB   0500500000000002       2        00052873421202308200
11002340070323301022022209521123224191960020000192       0220241   300005AB   0500500000000002       2        00053155371202308200
11002341060823501082022404521123324191960025000132       0820241   150005A    1000000000000002       2        00055753931202308200
11002342040423202122022402911123324191960025000482       1220241  1500005AC   0800000200000002       10003500000040494341202308200
11002343030324801032022201911123124191960020000182       0320241    65005A    1000000000000002       2        00032297531202308600
11002344040323501012019104341123160134960030000562       0120241    70005A    1000000000000002       2        00023184161202308600
11002345030313801012019209541122388123850020000562       8888882                             2       2        00025041941202308600
11002346070322801032023403531123124191960023000062       0320251   280005AC   0700000300000002       2        00025519091202308600
11002347110323003102022104931123424191960024000602       1020241   600005A    1000000000000002       2        00035171981202308600
11002348030224301042019203621123360191960030000532       0420241   370005A    1000000000000002       2        00022963361202308600
11002349030323001082023210511121288193230030000012       8888882                             2       2        00025657791202308600
11002349040513002082023202521121288193230030000012       8888882                             2       2        00022165571202308600
110023500303130010520211109211223281238500300002810920232      1   900001AB   0500500000000001008000010005000000030933771202308600
110023510402242010720212049211231261919600200002610920232      1   900005AB   0800200000000001006000010004800000027207861202308600
11002352050824301062022404521123125191960016000152       0720241   480005AC   0500000500000002       2        00105038211202330700
110023530508234010720211102311222251538700200002510820232      1   280005A    1000000000000001010000010000800000106724431202330700
11002354030222801092023204931123324191960022733002       0920252                             2       2        00136689111202330700
110023550303239010220232105113500071515000300000710920232      1   300001A    100000000000000100300002        00105216841202330700
110023550405145010220232105212500071515600300000710920232      2                             100300002        00086200551202330700
11002356040224202092022209751123424175140150000242       0920241   500005ABCD 0500100300100002       2        00105216841202330700
11002357030723701102018403911123260191960015000592       1020232                             2       2        00102501571202330700
11002358020726801072023309094 400082             2       0320242                             2       2        00058431512202330700
11002359050312101032023106931121215193410050000062       0620242                             2       2        00094342321202330700
11002360050215004012023210311221409174300080000272       1020231  3000001A    1000000000000002       2        00084936621202330700
11002361810815402072023304741130024174410025000482       0720251   600005A    1000000000000002       2        00152877181202330700
110023620202240010720192093211233401919600270004011120222      2                             2       2        00136035202202330700
11002363070424001102018410431123488114960050000592       8888881  1200005A    1000000000000002       2        00096601061202330700
11002364040724401102019304521123488191960025000472       8888881   200005A    1000000000000002       2        00096601061202330700
110023651103241020920202090911214361919600340003610920232      1  1000005A    100000000000000100500002        00096601061202330700
11002365810313004022023110141240010183500060000362       1220231   600001A    100000000000000100000002        00108560861202330700
11002366040322801072020109521121260151560070000382       0720251  1200005A    1000000000000002       10001000000098151841202330700
11002367040223001122018204521121160191960035000572       1220231   600005A    1000000000000002       2        00098151841202330700
11002368050225702082023204091123488191960020000452       8888881   170001A    1000000000000002       2        00079765041202330700
11002369070312803032023110091140012113500025000302       0320241  1800005A    1000000000000002       2        00104687011202330700
11002369080312601022023210421240009174500025000072       1120231  3000005A    1000000000000002       2        00104687011202330700
110023700202244010720202041311233361919600210003610720232      1   800001AC   090000010000000100030002        00102307621202330700
11002371080224403122022203911123124191960020000342       1220241   400005A    1000000000000002       2        00102307621202330700
11002372030224902022022209091123124191960025000482       0220241   480001A    1000000000000002       2        00094141111202330700
11002373020313202012020110421123488142640030000242       8888881   300001AC   0900000100000002       2        00144679791202330700
11002374050215005082023210091240006183500060000302       0220241   200001AC   090000010000000100600002        00114007191202330700
11002375040213905042023210921240007183500060000432       1120231  1000001AC   0800000200000002       2        00137967251202330700
110023760508132010120191104311212121931000800001210120202      2                             2       2        00105079092202330700
11002377050223202042022204521123131191960022000562       1120241   900005ABC  0500250250000002       2        00102691001202330700
11002378020214202062023209521123412171300045000362       0620241   900005A    1000000000000002       2        00108717151202330700
11002379050312601092023109424 500032             2       1220232                             2       2        00107108712202330700
11002380070224202102022202521123424191960022000482       1020241   750005ABC  0800100100000002       2        00103020671202330700
11002381810323301052022409261121236153870060000162       0520252                             2       2        00115775251202330700
11002382010112402112019110234 500022             10120204      2                             2       2        00097379292202330700
11002383020226710022023210334 234012             10320234      2                             2       2        00057619962202330700
110023840303134051120221109312400091835000400004510820232      1   500001A    100000000000000100200002        00111352461202330700
110023858104148030420232100912223061315000800000610720232      1   600001ABCD 050010020020000101000002        00151554881202330700
11002386060323001032019110231122388123850045000542       8888881   600001ABCD 0500100300100002       2        00137023521202330700
11002386070312301042023210091130024123850020000052       0420251   600001ABCD 040020020020000100500002        00122615621202330700
11002386080522702052023210421130026123850020000482       0720252                             2       2        00137023521202330700
110023870603228020420221100911212601931000600002410220234      1  1700001ABCD 0450100250200001005000010003000000137023522202330700
12002388020322501032021102921123236191960024000302       0320241   960005ABD  0400400000200002       2        00095433241202304700
12002389030322701122021104921123336191960025000212       1220241   960005ABC  0400300300000002       2        00095433241202304700
12002390020322801042022104521123336191960023000172       0420251   540005AB   0400600000000002       2        00095433241202304700
12002391020222701062021203091123336191960021000272       0620241  1080005ABCD 0400300200100002       2        00095433241202304700
12002392030322501022022104921123136191960026000192       0220251   900005ABD  0400300000300002       2        00095433241202304700
120023930202250010620212095211222241919600300002410620232      1   600005AB   050050000000000100200002        00064199021202304700
120023940203234021020192102211212301919600200003610420222      2                             2       10009500000070049242202304700
12002395020225401112021209091123136191960022000222       1120241   495005AC   0800000200000002       2        00069548941202304700
120023960403137010620201084111233241328600300002410620222      2                             2       2        00071727522202304700
12002396050323602092023103091123324191960020000482       0920251   370001AC   0800000200000002       10002700000070288221202304700
12002397030322901012023110921123124194560030000082       0120251   600005A    100   000      2       2        00075886681202304700
120023980202233010520192  0911233241919600200002410520212      2                             2       2        00075886682202304700
12002399030322801092022104411121124191960027000122       0920241   495005AB   0700300000000002       2        00071944511202304700
12002400040423201102019404091123350191960023000472       1220231   750005AB   0800200000000002       2        00071944511202304700
12002400060422902012021404091123543191960023000502       0820241   850005AB   0800200000000002       2        00071944511202304700
12002401030324501122018109921123460191960030000572       1220231  1130005AB   0300700000000002       2        00065936011202304700
12002402020323901022023203521123124191960020000072       0220251   450001A    1000000000000002       2        00066636891202304700
12002403020214201052023209521123324174330023000042       0520251   480001A    1000000000000002       2        00068001411202304700
12002404020214001062023210521223304183500060000032       1020231   540001AC   0500000500000002       2        00076799151202304700
12002405030323802092023403521123324191960020000252       0920251   600005A    1000000000000002       2        00070820711202304700
12002406030322701062022203951123224191960020000152       0620241  1130005A    1000000000000002       2        00076461581202304700
120024070303129030120231107212100081835000600003610920232      1   750001AB   070030000000000100150002        00091556471202304700
12002407050324002072022409091122224191960020000022       0720241   500001A    1000000000000002       10005000000070820711202304700
120024080202235010620192090911232241919600220002410620212      2       0                     2       2        00065127202202304700
12002408810822401092022208521123224191960020000122       0920241   900005AB   0500500000000002       2        00067280851202304700
12002409020213802032023210611240010183500080000442       0120241  1500001A    1000000000000002       2        00090103991202304700
12002410030313402012023109921123324141840025000482       0120251   150001A    1000000000000002       2        00114148321202304700
12002411020223301082022202921123148191960020000132       0820261  1390005AB   0450550000000002       2        00070281411202304700
120024120202240020520212030911232271919600210004810820232      1   630005A    100000000000000100210002        00065096481202304700
12002413030313105062023210091221206183500130000502       1220231  2600001A    1000000000000002       2        00084156231202304700
12002413040313004072023210091250009183500100000402       0420241  3000001A    1000000000000002       2        00084156231202304700
12002414020523202052023203091123124191960020000292       0520251   500005A    1000000000000002       2        00096583041202304700
12002415020223701052021204951123236191960020000282       0520241   600003AB   0500500000000002       2        00072418171202304700
120024160403248010820201095211231221919600250002210620224      1   105001AC   0500000500000002       2        00071656482202304700
12002416810323901012022209611123324191960021000202       0120241   150005A    1000000000000002       2        00074812921202304700
120024170703234011120201080911235091919600180000910820214      2                             2       10000010000078186272202304700
120024180603247010620213045211211121919600250001210620224      1   430005AB   0500500000000002       2        00071656482202304700
120024190202245020620192104311231121919600300002410620204      1  1800001AB   0500500000000002       2        00071656482202304700
12002420020223901102021209951123324191960020000232       1020231   720005AB   0500500000000002       2        00066560821202304700
120024210508241010220201103511213421935600250804210820232      1   100001A    1000000000000001001000010001600000066560821202304700
12002422090424101012022209921123424191960020000202       0120241   145006AC   0500000500000002       2        00067549721202304700
12002423020223101032020203911123348191960020000422       0320241   700005AC   0500000500000002       2        00072930051202304700
120024240405150020320222096311233121519600220001510320232      1   600005A    1000000000000002       2        00077907202202304700
120024250403233011120191089111235441919600200004410720232      1    70005A    100000000000000100200002        00071670751202304700
12002426020323601072022404911121124191960035000142       0720241   175005A    1000000000000002       2        00066383331202304700
12002427020224001012021209091123248191960030000322       0120251   470005ABC  0700200100000002       10003000000066383331202304700
12002428020223901092019209091123149191960021000482       1020231   640005A    1000000000000002       2        00066383331202304700
12002429030322901122020109911121148191960030000332       1220241   600005A    1000000000000002       2        00071670751202304700
12002430040322601012022104091123124191960022000202       0120241   790005AC   0660000340000002       2        00095955881202304700
120024310303131020620191106111213471132600500004610520232      1   800001A    1000000000000001012000010004500000086520311202304700
12002432030322301052022104921123124191960027000162       0520241  1134005AB   0500500000000002       2        00075265881202304700
